sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
26,40,married,married,40,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",7,238.49,2.377470173582134,0.7838663478561696,0.0022070193246954495,-3.7509274248348468,0.9866742064224037,0.75,0.0,4
26,41,debby,Debby,41,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",5,1.39,0.14301480025409505,0.986998654522355,0.0004,-4.605120183487925,0.5297252878168607,0.25,1.0,4
26,42,boone,"Boone,",42,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",5,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
26,43,and,and,43,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",3,13387.84,4.126710513400982,0.6248444987817289,0.08202246674360966,-1.933168834917398,0.9059290427570579,1.0,0.0,4
26,44,once,once,44,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",4,344.88,2.5376680098458317,0.7693029081958335,0.0017268459446185258,-3.87366062212928,0.9553146509016467,0.0,0.0,4
26,45,to,to,45,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",2,22677.84,4.355601686871926,0.6040362102843704,0.18547225212416307,-1.5118334305984125,0.8687405844460369,1.0,0.0,4
26,46,dante,Dante,46,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",5,5.16,0.7126497016272113,0.9352136634884354,0.0004,-4.605120183487925,0.4194467773129285,0.0,1.0,4
26,47,depaolo,DePaolo,47,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",7,1.0,0.0,1.0,0.0004,-4.605120183487925,0.0,0.0,0.0,4
26,48,whom,(whom,48,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",4,35.2,1.546542663478131,0.859405212411079,0.0004,-4.605120183487925,0.0,0.0,0.0,4
26,49,she,she,49,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",3,3732.88,3.572044028989929,0.6752687246372792,0.0030440000551782485,-3.5900579461272035,0.7588159971450533,0.0,0.0,4
26,50,married,married,50,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",7,238.49,2.377470173582134,0.7838663478561696,0.007595466742255141,-3.1322986901196423,0.9769895204287392,0.0,0.0,4
26,51,in,in,51,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",2,9773.41,3.9900461180481677,0.6372685347228939,0.0004,-4.605120183487925,0.9387533464108428,0.0,0.75,4
26,52,1997,1997).,52,"Rosemary Clooney was married three times, twice to José Ferrer (from 1953 until 1961 and then again from 1964 to 1967) by whom she had five children, including actor Miguel Ferrer, born in 1955, and Gabriel Ferrer, born 1956, who married Debby Boone, and once to Dante DePaolo (whom she married in 1997).",4,1.0,0.0,1.0,0.0004,-4.605120183487925,0.2130538831518841,0.0,0.0,4
135,0,gail,Gail,0,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",4,6.630000000000001,0.8215135284047734,0.9253169519632023,0.0007000000000000001,-4.605120183487926,1.0,1.0,1.0,7
135,1,davis,Davis,1,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",5,17.37,1.2397998184470984,0.8872909255957183,0.0007000000000000001,-4.605120183487926,0.3595599522133298,0.0,0.0,7
135,2,passed,passed,2,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",6,51.59000000000002,1.7125655278733087,0.84431222473879,0.0007000000000000001,-4.605120183487926,0.4364422341006775,1.0,0.8571428571428571,7
135,3,away,away,3,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",4,730.8999999999999,2.863857961883973,0.739649276192366,0.09450097714743258,-2.1457315791922427,0.9391361157949598,0.0,0.0,7
135,4,from,from,4,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",4,2039.0599999999997,3.309430005221756,0.699142726798022,0.19009122141551804,-1.7893149670910664,1.0,1.0,0.0,7
135,5,cancer,cancer,5,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",6,22.330000000000002,1.348888723071438,0.877373752448051,0.0007000000000000001,-4.605120183487926,0.8780033210280818,0.0,0.0,7
135,6,in,in,6,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",2,9773.410000000002,3.9900461180481672,0.637268534722894,0.030460355194648937,-2.716439222531942,0.8744431664983674,1.0,0.0,7
135,7,1997,1997,7,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",4,1.0,0.0,1.0,0.0007000000000000001,-4.605120183487926,0.13791720274080368,0.0,0.0,7
135,8,in,in,8,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",2,9773.410000000002,3.9900461180481672,0.637268534722894,0.09667459087627657,-2.134203956152185,0.414401511463864,1.0,0.0,7
135,9,los,Los,9,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",3,1.0,0.0,1.0,0.005553506250520108,-3.569221134996081,0.0,0.0,0.0,7
135,10,angeles,"Angeles,",10,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",7,30.41,1.4830164201441323,0.8651803254414424,0.0007000000000000001,-4.605120183487926,0.9999840823742658,1.0,0.0,7
135,11,california,California,11,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",10,38.67000000000001,1.5873741720730654,0.855693257084267,0.0007000000000000001,-4.605120183487926,1.0,0.0,0.0,7
135,12,and,and,12,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",3,13387.839999999998,4.126710513400982,0.6248444987817289,0.11827247130215753,-2.0318169761121,0.9951075351820419,1.0,0.0,7
135,13,was,was,13,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",3,5654.7300000000005,3.75241187322089,0.6588716478890101,0.003302130119788878,-3.8293129163921487,1.0,0.0,0.0,7
135,14,interred,interred,14,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",8,0.17999999999999997,-0.7447274948966941,1.067702499536063,0.0007000000000000001,-4.605120183487926,0.9926228739021239,1.0,0.0,7
135,15,there,there,15,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",5,4348.12,3.638301521297117,0.6692453162457167,0.0007081208587574777,-4.599352379097396,0.9811066653496672,0.0,0.0,7
135,16,in,in,16,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",2,9773.410000000002,3.9900461180481672,0.637268534722894,0.12167829511374059,-2.01737466315088,0.9036200727165011,1.0,0.0,7
135,17,the,the,17,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",3,29449.179999999997,4.469073206544746,0.5937206175868414,4.278250493762536,0.22613464426108762,0.9519095286717418,0.0,0.0,7
135,18,forest,Forest,18,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",6,18.88,1.2760019899620498,0.883999819094359,0.006920928452490642,-3.4590631524089064,0.7644547265798417,1.0,1.0,7
135,19,lawn,Lawn,19,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",4,12.349999999999998,1.0916669575956846,0.9007575493094835,0.0007000000000000001,-4.605120183487926,0.4713435717732097,0.0,0.0,7
135,20,,-,20,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",0,1.0,0.0,1.0,0.0007000000000000001,-4.605120183487926,1.0,1.0,0.0,7
135,21,hollywood,Hollywood,21,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",9,27.979999999999997,1.446847710155809,0.8684683899858355,0.0007000000000000001,-4.605120183487926,0.9573848706135807,0.0,0.0,7
135,22,hills,Hills,22,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",5,20.140000000000004,1.3040594662175995,0.8814491394347639,0.0007000000000000001,-4.605120183487926,0.7189641144629965,0.0,0.0,7
135,23,cemetery,Cemetery.,23,"Gail Davis passed away from cancer in 1997 in Los Angeles, California and was interred there in the Forest Lawn - Hollywood Hills Cemetery.",8,8.69,0.9390197764486664,0.9146345657773941,0.0007000000000000001,-4.605120183487926,0.9972721353777992,0.0,0.0,7
279,0,he,He,0,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",2,7637.2,3.882934163885178,0.6470059851013474,0.005945456301126096,-3.1108782507603756,0.5115119557045094,1.0,0.0,3
279,1,was,was,1,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",3,5654.73,3.75241187322089,0.65887164788901,0.12320644575986625,-1.5752851172319664,0.9741974045648374,0.0,0.0,3
279,2,a,a,2,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",1,20415.27,4.309955128012859,0.6081858974533765,0.20617032873053703,-1.3032329549954549,0.9230106416603995,1.0,0.0,3
279,3,participant,participant,3,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",11,0.59,-0.22914798835785585,1.0208316353052596,0.00030000000000000003,-4.605120183487925,1.0,0.0,0.0,3
279,4,in,in,4,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",2,9773.41,3.9900461180481677,0.6372685347228939,1.4178107397563882,-0.054847773182381064,0.8170648897758855,1.0,0.0,3
279,5,the,the,5,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",3,29449.180000000004,4.469073206544746,0.5937206175868412,2.752369588406586,1.2041400646912304,0.7166271195900183,0.0,0.0,3
279,6,underground,Underground,6,"He was a participant in the Underground Railroad, and even petitioned the New York state Legislature to secede from the Union in a protest against slavery.",11,12.020000000000001,1.0799044676667207,0.9018268665757527,0.00030000000000000003,-4.605120183487925,1.0,1.0,0.0,3
