sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,skip_probability,regression_probability,total_occurrences
287,5,in,in,5,He lost his reelection bid in 1948 to Hubert H. Humphrey.,2,9773.41,3.9900461180481677,0.6372685347228939,0.9288688094471604,-1.5403623280076377,0.0,0.0,3
287,6,1948,1948,6,He lost his reelection bid in 1948 to Hubert H. Humphrey.,4,1.0,0.0,1.0,0.15759434320587049,-4.605120183487925,1.0,1.0,3
287,7,to,to,7,He lost his reelection bid in 1948 to Hubert H. Humphrey.,2,22677.84,4.355601686871926,0.6040362102843704,0.8240440472855526,-2.781243425103028,0.0,0.0,3
287,8,hubert,Hubert,8,He lost his reelection bid in 1948 to Hubert H. Humphrey.,6,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,0.0,3
287,9,h,H.,9,He lost his reelection bid in 1948 to Hubert H. Humphrey.,1,1.0,0.0,1.0,0.0,-0.42363287313440273,1.0,1.0,3
287,10,humphrey,Humphrey.,10,He lost his reelection bid in 1948 to Hubert H. Humphrey.,8,1.0,0.0,1.0,1.0,-4.605120183487925,0.0,0.0,3
101,0,clive,Clive,0,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",5,2.65,0.4232458739368078,0.9615231023693811,1.0,-4.605120183487925,1.0,1.0,5
101,1,jay,Jay,1,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",3,16.1,1.2068258760318498,0.8902885567243771,0.6955250978766819,-4.605120183487925,0.0,0.0,5
101,2,davis,Davis,2,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",5,17.37,1.2397998184470986,0.8872909255957182,0.8028717916635294,-4.605120183487925,0.0,0.0,5
101,3,born,(born,3,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,83.69,1.922673567858554,0.8252114938310406,0.0,-4.605120183487925,1.0,1.0,5
101,4,april,April,4,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",5,20.65,1.31492005599242,0.8804618130915982,1.0,-4.605120183487925,0.0,0.2,5
101,5,4,"4,",5,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",1,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,1.0,5
101,6,1934,1934),6,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,1.0,0.0,1.0,0.1121225157734909,-4.605120183487925,0.2,1.0,5
101,7,is,is,7,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",2,9013.0,3.9548693710664784,0.6404664208121383,1.0,-2.527004290026266,0.0,0.0,5
101,8,the,the,8,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",3,29449.18,4.469073206544746,0.5937206175868412,0.9819593271942464,-1.4237996771907646,0.0,0.0,5
101,9,founder,founder,9,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",7,2.12,0.32633586092875144,0.9703331035519318,0.6927030738391003,-4.605120183487925,1.0,0.0,5
101,10,of,of,10,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",2,11577.24,4.063605036452092,0.6305813603225371,0.9994079333755888,1.958780439319203,0.0,0.0,5
101,11,arista,Arista,11,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",6,0.08,-1.0969100130080565,1.0997190920916415,0.560560201337584,-4.605120183487925,1.0,1.0,5
101,12,records,"Records,",12,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",7,40.51,1.607562243183588,0.853857977892401,0.8646887112439086,-4.605120183487925,0.0,0.0,5
101,13,and,and,13,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",3,13387.84,4.126710513400982,0.6248444987817289,0.9874524322260145,-1.933168834917398,0.0,0.0,5
101,14,member,member,14,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",6,28.78,1.4590907896005865,0.867355382763583,1.0,-4.605120183487925,1.0,0.0,5
101,15,of,of,15,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",2,11577.24,4.063605036452092,0.6305813603225371,0.999724908722666,1.280524937512231,0.0,0.0,5
101,16,the,the,16,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",3,29449.18,4.469073206544746,0.5937206175868412,0.7117121744798317,0.3793737849610981,1.0,0.0,5
101,17,rock,Rock,17,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,86.16,1.935305690289925,0.8240631190645523,0.8074215106405507,-4.595693832719281,0.0,0.0,5
101,18,and,and,18,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",3,13387.84,4.126710513400982,0.6248444987817289,0.9126067632726447,-0.7322859858602058,1.0,0.0,5
101,19,roll,Roll,19,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,63.27,1.8011978344591486,0.8362547423218956,0.9893139784594565,-1.0985359478279435,0.0,0.0,5
101,20,hall,Hall,20,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,51.94,1.7155019452932838,0.8440452777006107,1.0,-4.605120183487925,1.0,0.0,5
101,21,of,of,21,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",2,11577.24,4.063605036452092,0.6305813603225371,0.863768554122091,-1.7340743084638404,0.0,0.0,5
101,22,fame,Fame,22,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",4,8.65,0.9370161074648141,0.9148167175031986,0.9999999850029772,-0.4236305232222953,1.0,0.0,5
101,23,as,as,23,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",2,2217.02,3.345769610954118,0.6958391262768984,1.0,-2.642050224474296,0.0,0.0,5
101,24,a,a,24,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",1,20415.27,4.309955128012859,0.6081858974533765,0.41058281043082057,-2.2633491871659652,0.6,0.0,5
101,25,nonperformer,nonperformer.,25,"Clive Jay Davis (born April 4, 1934) is the founder of Arista Records, and member of the Rock and Roll Hall of Fame as a nonperformer.",12,1.0,0.0,1.0,0.0,-4.605120183487925,0.0,0.0,5
214,0,after,After,0,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",5,682.59,2.834159921539117,0.7423490980418985,1.0,-3.5183481545315067,1.0,0.0,3
214,1,attending,attending,1,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",9,7.14,0.8536982117761743,0.9223910716567114,0.0,-4.605120183487925,0.0,0.0,3
214,2,the,the,2,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",3,29449.180000000004,4.469073206544746,0.5937206175868412,0.6278823337766435,0.035557066726377394,1.0,0.0,3
214,3,douglas,Douglas,3,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",7,7.16,0.8549130223078555,0.9222806343356496,1.0,-4.605120183487925,0.0,1.0,3
214,4,school,School,4,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",6,333.12,2.522600707830442,0.7706726629245053,0.9222233429293526,-4.605120183487925,0.0,0.0,3
214,5,in,in,5,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,9773.41,3.9900461180481677,0.6372685347228939,0.7332139437975694,-2.058244580399789,0.0,0.0,3
214,6,columbus,Columbus,6,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",8,4.96,0.6954816764901975,0.9367743930463458,0.79958567034426,-4.605120183487925,1.0,1.0,3
214,7,and,and,7,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",3,13387.840000000002,4.126710513400982,0.6248444987817289,0.9805143841296721,-4.605120183487925,0.0,0.0,3
214,8,st,St.,8,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,50.24,1.7010496307291396,0.845359124479169,1.0,-4.605120183487925,0.0,0.0,3
214,9,georges,George's,9,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",7,1.0,0.0,1.0,0.9918906144230962,-4.605120183487925,1.0,0.6666666666666666,3
214,10,school,School,10,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",6,333.12,2.522600707830442,0.7706726629245053,0.7239999912135521,-4.605120183487925,0.0,0.0,3
214,11,in,in,11,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,9773.41,3.9900461180481677,0.6372685347228939,0.9250286147198307,-2.058244580399789,0.3333333333333333,0.0,3
214,12,newport,"Newport,",12,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",7,5.88,0.7693773260761385,0.9300566067203512,0.4010159224581929,-4.605120183487925,0.6666666666666666,0.0,3
214,13,rhode,Rhode,13,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",5,1.0,0.0,1.0,0.0,-4.605120183487925,0.3333333333333333,0.3333333333333333,3
214,14,island,Island,14,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",6,39.57,1.5973660502660278,0.8547849045212702,0.9832453675553007,0.4897969342671065,0.6666666666666666,0.0,3
214,15,as,as,15,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,2217.02,3.345769610954118,0.6958391262768983,0.0,-3.8699947377003916,0.0,0.0,3
214,16,well,well,16,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",4,2990.65,3.475765589907651,0.6840213100083954,0.9591909880892274,-2.7433710558979225,1.0,0.0,3
214,17,as,as,17,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,2217.02,3.345769610954118,0.6958391262768983,1.0,0.618371305020382,0.0,0.0,3
214,18,the,the,18,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",3,29449.180000000004,4.469073206544746,0.5937206175868412,0.5252110139246577,-0.6857008777053967,1.0,0.0,3
214,19,famous,famous,19,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",6,45.02,1.6534054906645013,0.8496904099395909,0.5890785735689394,-3.3488786782987376,0.0,0.0,3
214,20,stonyhurst,Stonyhurst,20,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",10,1.0,0.0,1.0,0.4501393593062026,-4.605120183487925,1.0,1.0,3
214,21,college,College,21,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",7,85.18,1.93033763573773,0.8245147603874791,0.9201181363243368,-4.235963405710211,0.0,0.0,3
214,22,in,in,22,"After attending the Douglas School in Columbus and St. George's School in Newport, Rhode Island as well as the famous Stonyhurst College in England (where he designed the boys' golf course still in use today) from 1908 to 1913, Bush entered Yale University.",2,9773.41,3.9900461180481677,0.6372685347228939,0.8295362785562533,-1.6256891101105202,0.0,0.0,3
